# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
0.0000000000000000e+00  3.0705057017249928e-06  2.3105862235873861e-06  1  1.0063912838879716e+00  0.0000000000000000e+00  0.0000000000000000e+00  nan  1  5  5  7.8342024695370833e-05  0.0000000000000000e+00  0
8.0000000000000004e-01  3.0684654502961966e-06  2.3082028303515281e-06  1  1.0063969080464923e+00  0.0000000000000000e+00  5.2074972527641325e-06  nan  1  5  5  7.8438726398716741e-05  0.0000000000000000e+00  0
1.6000000000000001e+00  3.0884417255684434e-06  1.4957925649946207e-06  1  1.0064087014987684e+00  0.0000000000000000e+00  8.4292944938228520e-06  nan  1  5  5  7.9505367139584378e-05  0.0000000000000000e+00  0
2.3999999999999901e+00  2.9640060720708411e-06  1.0214913933233778e-06  1  1.0063973145575162e+00  0.0000000000000000e+00  1.4002218877881991e-05  nan  1  5  5  7.9460771993216452e-05  0.0000000000000000e+00  0
3.1999999999999802e+00  3.9232882785348524e-06  1.3178140454181727e-06  1  1.0063775866746898e+00  0.0000000000000000e+00  1.0283424739299233e-05  nan  1  5  5  7.7692526524010048e-05  0.0000000000000000e+00  0
3.9999999999999600e+00  6.5435891567111133e-06  1.3502133777709700e-06  1  1.0063764698874658e+00  0.0000000000000000e+00  6.9758441346065743e-06  nan  1  5  5  7.8121404701943459e-05  0.0000000000000000e+00  0
4.7999999999999403e+00  6.1753723827600784e-06  1.2374996959262238e-06  1  1.0063915341154588e+00  0.0000000000000000e+00  6.5715400155490125e-06  nan  1  5  5  7.8411816585485894e-05  0.0000000000000000e+00  0
5.5999999999999304e+00  4.5579480199198454e-06  1.5095128087012137e-06  1  1.0064270152655619e+00  0.0000000000000000e+00  1.2423387125593768e-05  nan  1  5  5  7.9716960943473442e-05  0.0000000000000000e+00  0
6.3999999999999098e+00  3.7082946769465766e-06  2.8271193075468655e-06  1  1.0064291485171653e+00  0.0000000000000000e+00  1.0574370240864887e-05  nan  1  5  5  7.8977883166005686e-05  0.0000000000000000e+00  0
7.1999999999998900e+00  4.2449989930002000e-06  3.9386509370014580e-06  1  1.0064298691595133e+00  0.0000000000000000e+00  8.4590011983991678e-06  nan  1  5  5  7.8797418844406408e-05  0.0000000000000000e+00  0
7.9999999999998703e+00  4.8811840867119101e-06  4.1476993790152183e-06  1  1.0064309047277964e+00  0.0000000000000000e+00  7.6618545326411032e-06  nan  1  5  5  7.8874554648815135e-05  0.0000000000000000e+00  0
8.7999999999998604e+00  4.2855124473787108e-06  3.9359675390531693e-06  1  1.0064318295883785e+00  0.0000000000000000e+00  6.1172315906580397e-06  nan  1  5  5  7.9113860743564924e-05  0.0000000000000000e+00  0
9.5999999999998398e+00  3.1712512774649510e-06  3.6990859189314460e-06  1  1.0064363691863001e+00  0.0000000000000000e+00  5.3791163394441586e-06  nan  1  5  5  7.9290828627462607e-05  0.0000000000000000e+00  0
1.0399999999999800e+01  3.9367494354899177e-06  3.7202741097629317e-06  1  1.0064417413482665e+00  0.0000000000000000e+00  4.9243729607215391e-06  nan  1  5  5  7.9304543460343661e-05  0.0000000000000000e+00  0
1.1199999999999800e+01  6.6514125011767867e-06  3.8428245722569674e-06  1  1.0064463447300853e+00  0.0000000000000000e+00  5.9641517954163990e-06  nan  1  5  5  7.9309254364682782e-05  0.0000000000000000e+00  0
1.1999999999999799e+01  7.2218924160588263e-06  3.8349510528896180e-06  1  1.0064483498967467e+00  0.0000000000000000e+00  5.3016381906729762e-06  nan  1  5  5  7.9378417800711262e-05  0.0000000000000000e+00  0
1.2799999999999800e+01  5.7063784202290802e-06  3.6893256712596423e-06  1  1.0064509767019503e+00  0.0000000000000000e+00  4.6198397008588133e-06  nan  1  5  5  7.9574211976025648e-05  0.0000000000000000e+00  0
1.3599999999999801e+01  4.3756082581338924e-06  3.5519800551448488e-06  1  1.0064564660128368e+00  0.0000000000000000e+00  3.1787636212060857e-06  nan  1  5  5  7.9763827053074479e-05  0.0000000000000000e+00  0
1.4399999999999700e+01  4.0334337829400415e-06  3.5892711690453811e-06  1  1.0064640105375002e+00  0.0000000000000000e+00  3.1631425828134899e-06  nan  1  5  5  7.9823014299572565e-05  0.0000000000000000e+00  0
1.5199999999999701e+01  4.2111240593902479e-06  3.6623248066290787e-06  1  1.0064694804893040e+00  0.0000000000000000e+00  3.6428703107809241e-06  nan  1  5  5  7.9827162810390895e-05  0.0000000000000000e+00  0
1.5999999999999700e+01  4.4936851142279737e-06  3.4697749181263516e-06  1  1.0064709304225434e+00  0.0000000000000000e+00  4.2661180270791645e-06  nan  1  5  5  7.9957487300514509e-05  0.0000000000000000e+00  0
1.6799999999999802e+01  4.4220530034885028e-06  3.1137233931962287e-06  1  1.0064719087320884e+00  0.0000000000000000e+00  4.7896936697802443e-06  nan  1  5  5  8.0138446469535751e-05  0.0000000000000000e+00  0
1.7600000000000001e+01  4.0303691695259387e-06  2.9358206330185349e-06  1  1.0064773654620245e+00  0.0000000000000000e+00  4.9093584819638926e-06  nan  1  5  5  8.0254455874645780e-05  0.0000000000000000e+00  0
1.8400000000000102e+01  3.7572955257152242e-06  2.8560168293297510e-06  1  1.0064844059881286e+00  0.0000000000000000e+00  4.7021893386562952e-06  nan  1  5  5  8.0336970366341951e-05  0.0000000000000000e+00  0
1.9200000000000198e+01  3.8660534941335968e-06  2.5758773273635658e-06  1  1.0064894046057946e+00  0.0000000000000000e+00  4.1001460373481178e-06  nan  1  5  5  8.0379490647672052e-05  0.0000000000000000e+00  0
2.0000000000000298e+01  4.0450811701082624e-06  1.9797959026500595e-06  1  1.0064932298696048e+00  0.0000000000000000e+00  5.2405337745600709e-06  nan  1  5  5  8.0450033286311157e-05  0.0000000000000000e+00  0
2.0800000000000502e+01  3.8447077819853957e-06  1.2175785692026940e-06  1  1.0064977089395803e+00  0.0000000000000000e+00  5.6489358252231179e-06  nan  1  5  5  8.0602406189101341e-05  0.0000000000000000e+00  0
2.1600000000000598e+01  3.7107393305608701e-06  5.1478673028052902e-07  1  1.0065031056441958e+00  0.0000000000000000e+00  5.4989093957158422e-06  nan  1  5  5  8.0767452694396164e-05  0.0000000000000000e+00  0
2.2400000000000698e+01  3.7263719428151952e-06  0.0000000000000000e+00  1  1.0065091411795761e+00  0.0000000000000000e+00  5.6395055630508346e-06  nan  1  5  5  8.0868499810416930e-05  0.0000000000000000e+00  0
2.3200000000000799e+01  2.3489583232831479e-06  0.0000000000000000e+00  1  1.0065150064308117e+00  0.0000000000000000e+00  6.4465856454591839e-06  nan  1  5  5  8.0919879437573805e-05  0.0000000000000000e+00  0
2.4000000000000998e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065199574813366e+00  0.0000000000000000e+00  7.4170169529888872e-06  nan  1  5  5  8.0992770432626590e-05  0.0000000000000000e+00  0
2.4800000000001098e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065242590470369e+00  0.0000000000000000e+00  7.8420647523852220e-06  nan  1  5  5  8.1128408659742412e-05  0.0000000000000000e+00  0
2.5600000000001199e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065290046764317e+00  0.0000000000000000e+00  7.8740606017010132e-06  nan  1  5  5  8.1282978085220900e-05  0.0000000000000000e+00  0
2.6400000000001299e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065347727384319e+00  0.0000000000000000e+00  8.1352760791654179e-06  nan  1  5  5  8.1361405809069205e-05  0.0000000000000000e+00  0
2.7200000000001499e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065397124887749e+00  0.0000000000000000e+00  8.3290622864080998e-06  nan  1  5  5  8.1420614716844758e-05  0.0000000000000000e+00  0
2.8000000000001599e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065411880049946e+00  0.0000000000000000e+00  7.9195105234462461e-06  nan  1  5  5  8.1586628994605764e-05  0.0000000000000000e+00  0
2.8800000000001699e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065428454342129e+00  0.0000000000000000e+00  7.9781365721572686e-06  nan  1  5  5  8.1763569883443031e-05  0.0000000000000000e+00  0
2.9600000000001799e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065472054434719e+00  0.0000000000000000e+00  9.3730064079322478e-06  nan  1  5  5  8.1847918677233885e-05  0.0000000000000000e+00  0
3.0400000000001999e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065536612895076e+00  0.0000000000000000e+00  1.0205695040023548e-05  nan  1  5  5  8.1894830521421220e-05  0.0000000000000000e+00  0
3.1200000000002099e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065605771470674e+00  0.0000000000000000e+00  1.0903575358786932e-05  nan  1  5  5  8.1947575183023491e-05  0.0000000000000000e+00  0
3.2000000000002203e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065672290403853e+00  0.0000000000000000e+00  1.1500947566677456e-05  nan  1  5  5  8.2029510913486306e-05  0.0000000000000000e+00  0
3.2800000000002001e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0065737690749561e+00  0.0000000000000000e+00  1.1717604904928293e-05  nan  1  5  5  8.2161959100225605e-05  0.0000000000000000e+00  0
3.3600000000001899e+01  8.3990692267832401e-07  7.7869205503431091e-07  1  1.0065806623828430e+00  0.0000000000000000e+00  1.1594207118084517e-05  nan  1  5  5  8.2312388642042330e-05  0.0000000000000000e+00  0
3.4400000000001697e+01  2.1400400930498046e-06  1.9565716629582000e-06  1  1.0065879094256700e+00  0.0000000000000000e+00  1.1633445758191730e-05  nan  1  5  5  8.2430927569211580e-05  0.0000000000000000e+00  0
3.5200000000001602e+01  3.1246197789158714e-06  3.1689109385939983e-06  1  1.0065954695583368e+00  0.0000000000000000e+00  1.2109815687203054e-05  nan  1  5  5  8.2512102188085331e-05  0.0000000000000000e+00  0
3.6000000000001400e+01  3.8813766944308723e-06  4.3359965769725522e-06  1  1.0066037261829195e+00  0.0000000000000000e+00  1.2778475915351025e-05  nan  1  5  5  8.2591371025563811e-05  0.0000000000000000e+00  0
3.6800000000001198e+01  4.4990840756194053e-06  5.3559553917873846e-06  1  1.0066125803876347e+00  0.0000000000000000e+00  1.3200862048482699e-05  nan  1  5  5  8.2709350838082433e-05  0.0000000000000000e+00  0
3.7600000000001103e+01  4.9678450731839370e-06  6.2112073194607740e-06  1  1.0066216720103158e+00  0.0000000000000000e+00  1.3130108307085820e-05  nan  1  5  5  8.2863710999983724e-05  0.0000000000000000e+00  0
3.8400000000000901e+01  5.2811830153298476e-06  6.9095749218502541e-06  1  1.0066307782597532e+00  0.0000000000000000e+00  1.2791623980981417e-05  nan  1  5  5  8.3011178447980414e-05  0.0000000000000000e+00  0
3.9200000000000799e+01  5.2997129570527140e-06  7.4247581194342152e-06  1  1.0066388340397898e+00  0.0000000000000000e+00  1.2694403608910295e-05  nan  1  5  5  8.3135087875785759e-05  0.0000000000000000e+00  0
4.0000000000000597e+01  5.1102131789138977e-06  7.7653398478094698e-06  1  1.0066451178542724e+00  0.0000000000000000e+00  1.2956716005281101e-05  nan  1  5  5  8.3255462381211310e-05  0.0000000000000000e+00  0
