# GLUED SERIES: level 3 for t < 36.0, level 5 for t >= 36.0 (the finer grid wins the overlap).
# leg 1 v2_spiral_d12_p012_L128_lvl3_t050   rows used 3600 of 5002  (t 0.00-50.01)
# leg 2 v2_spiral_d12_p012_L128_lvl5_t150_prof_r03600  rows used 2444 of 2444  (t 36.01-60.44)
#       time              L2_Ham              L2_Mom
      0.0000000000e+00      8.4283630798e-04      1.0083593449e-06
      1.0000000000e-02      1.0199617881e-03      1.2305473008e-06
      2.0000000000e-02      1.0199619136e-03      1.2679085439e-06
      3.0000000000e-02      1.0199619947e-03      1.3245705596e-06
      4.0000000000e-02      1.0199620368e-03      1.3959115271e-06
      5.0000000000e-02      1.0199620455e-03      1.4778584626e-06
      6.0000000000e-02      1.0199620263e-03      1.5670814852e-06
      7.0000000000e-02      1.0199619848e-03      1.6609830443e-06
      8.0000000000e-02      1.0199619265e-03      1.7575936295e-06
      9.0000000000e-02      1.0199618570e-03      1.8554449015e-06
      1.0000000000e-01      1.0199617818e-03      1.9534534004e-06
      1.1000000000e-01      1.0199617062e-03      2.0508255231e-06
      1.2000000000e-01      1.0199616358e-03      2.1469840984e-06
      1.3000000000e-01      1.0199615757e-03      2.2415132070e-06
      1.4000000000e-01      1.0199615312e-03      2.3341172337e-06
      1.5000000000e-01      1.0199615073e-03      2.4245906056e-06
      1.6000000000e-01      1.0199615092e-03      2.5127954030e-06
      1.7000000000e-01      1.0199615416e-03      2.5986447293e-06
      1.8000000000e-01      1.0199616094e-03      2.6820902916e-06
      1.9000000000e-01      1.0199617171e-03      2.7631130642e-06
      2.0000000000e-01      1.0199618693e-03      2.8417162271e-06
      2.1000000000e-01      1.0199620704e-03      2.9179197879e-06
      2.2000000000e-01      1.0199623246e-03      2.9917564629e-06
      2.3000000000e-01      1.0199626360e-03      3.0632685044e-06
      2.4000000000e-01      1.0199630086e-03      3.1325052435e-06
      2.5000000000e-01      1.0199634461e-03      3.1995211800e-06
      2.6000000000e-01      1.0199639524e-03      3.2643744905e-06
      2.7000000000e-01      1.0199645308e-03      3.3271258598e-06
      2.8000000000e-01      1.0199651848e-03      3.3878375633e-06
      2.9000000000e-01      1.0199659177e-03      3.4465727441e-06
      3.0000000000e-01      1.0199667327e-03      3.5033948450e-06
      3.1000000000e-01      1.0199676326e-03      3.5583671595e-06
      3.2000000000e-01      1.0199686204e-03      3.6115524796e-06
      3.3000000000e-01      1.0199696989e-03      3.6630128193e-06
      3.4000000000e-01      1.0199708705e-03      3.7128091982e-06
      3.5000000000e-01      1.0199721378e-03      3.7610014749e-06
